Facility Identifier,AVGDISCHARGE,Jurisdiction,Qcalcs,QInscfs,AVGQadj,Q4calcs,QInscf,Qcont4calc2024,Qcont4calcPrior,Qcf2024,Qcfp,Qboth,Q4calcsall,JURISDICTI3,PERCENTAGE,area_acres,Acres,DischargePCF2,DischargePCF3,avgCnx,Persistent.Flow,MonitoringYear,rain_gage,dry_days,Qadj_Qall
SC05-073-3,0.003033,SAN CLEMENTE,NA,NA,0.00209277,0.00209277,180.815328,NA,NA,NA,NA,NA,180.815328,SAN CLEMENTE,100,30.16696063,30.16711605,180.81532800000002,180.81532800000002,0,Unknown,MY2023-24,PALISADES,291,0
SC06-146-1 (M00P02),0.012171,SAN CLEMENTE,NA,0.02734746,0.00839799,0.02734746,2362.820544,NA,NA,NA,NA,NA,2362.820544,SAN CLEMENTE,100.0000005,26.41299244,26.41312865,2362.8205558141026,2362.8205558141026,0.5,Yes,MY2023-24,PALISADES,291,343790.39087095193
SC06-146-2 (M00P02),0.055893,SAN CLEMENTE,NA,0.043403069999999995,0.03856617,0.043403069999999995,3750.025248,NA,NA,NA,NA,NA,3750.025248,SAN CLEMENTE,99.99837363,325.80676057,325.8031401,3749.964258714374,3749.964258714374,0.5,Unknown,MY2023-24,PALISADES,291,545619.7996429414
SC07-079-4,0.027984,SAN CLEMENTE,NA,0.00935571,0.019308959999999997,0.00935571,808.3333440000001,NA,NA,NA,NA,NA,808.3333440000001,SAN CLEMENTE,100,1.06690053,1.06690603,808.3333440000001,808.3333440000001,0,Yes,MY2023-24,PALISADES,291,0
SC09-081-2d,0.072646,SAN CLEMENTE,NA,0.04207344,0.050125739999999995,0.04207344,3635.145216,NA,NA,NA,NA,NA,3635.145216,SAN CLEMENTE,100,176.24471508,176.1715571,3635.145216,3635.145216,0,Yes,MY2023-24,PALISADES,291,0
SC10-075-1d (M00P05),0.009482,DANA POINT,NA,0.0068899949999999995,0.00654258,0.0068899949999999995,595.295568,NA,NA,NA,NA,NA,595.295568,DANA POINT,96.47032832,82.77793466,79.8104964,574.2835889240088,574.2835889240088,1,Yes,MY2023-24,PALISADES,291,167116.52437688655
SC10-075-1d (M00P05),0.009482,DANA POINT,NA,0.0068899949999999995,0.00654258,0.0068899949999999995,595.295568,NA,NA,NA,NA,NA,595.295568,SAN CLEMENTE,3.529671677,82.77793466,2.920119104,21.011979058132273,21.011979058132273,1,Yes,MY2023-24,PALISADES,291,6114.485905916491
SC10-075-3 (M00S01),0.36,DANA POINT,NA,NA,0.24839999999999998,0.24839999999999998,21461.76,NA,NA,NA,NA,NA,21461.76,DANA POINT,49.99993352,269.82889988,134.8689877,10730.86573222195,10730.86573222195,0.77,Yes,MY2023-24,PALISADES,291,2404465.084618972
SC10-075-3 (M00S01),0.36,DANA POINT,NA,NA,0.24839999999999998,0.24839999999999998,21461.76,NA,NA,NA,NA,NA,21461.76,SAN CLEMENTE,50.00006648,269.82889988,134.8693464,10730.894267778047,10730.894267778047,0.77,Yes,MY2023-24,PALISADES,291,2404471.478581027
SC11-026-1 (M00P01),0.092087,DANA POINT,NA,0.052000000000000005,0.06354003,0.052000000000000005,4492.8,NA,NA,NA,NA,NA,4492.8,DANA POINT,67.05890861,305.38811884,204.8068744,3012.8226460300807,3012.8226460300807,0.75,Unknown,MY2023-24,PALISADES,291,657548.5424960651
SC11-026-1 (M00P01),0.092087,DANA POINT,NA,0.052000000000000005,0.06354003,0.052000000000000005,4492.8,NA,NA,NA,NA,NA,4492.8,SAN CLEMENTE,31.34739098,305.38811884,95.73170078,1408.37558194944,1408.37558194944,0.75,Unknown,MY2023-24,PALISADES,291,307377.97076046525
SC11-026-1 (M00P01),0.092087,DANA POINT,NA,0.052000000000000005,0.06354003,0.052000000000000005,4492.8,NA,NA,NA,NA,NA,4492.8,SAN JUAN CAPISTRANO,1.593700313,305.38811884,4.866979191,71.60176766246401,71.60176766246401,0.75,Unknown,MY2023-24,PALISADES,291,15627.085792332771
SC12-068-2,0.009971,SAN CLEMENTE,NA,0.020958749999999998,0.00687999,0.020958749999999998,1810.8359999999996,NA,NA,NA,NA,NA,1810.8359999999996,SAN CLEMENTE,100,81.31475636,81.31517525,1810.8359999999996,1810.8359999999996,0,Yes,MY2023-24,PALISADES,291,0
SM01-086-1 (M03P01),NA,SAN CLEMENTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,ORANGE CO,0.179452607,219.4891214,0.66942196,NA,241.72677084601406,0.77,Unknown,MY2023-24,PALISADES,291,54163.717543466366
SM01-086-1 (M03P01),NA,SAN CLEMENTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,SAN CLEMENTE,99.82054733,219.4891214,219.096371,NA,1378.4013728859584,0.77,Unknown,MY2023-24,PALISADES,291,308858.3956225567
SM01-086-2,0.02,SAN CLEMENTE,NA,NA,0.0138,0.0138,1192.32,NA,NA,NA,NA,NA,1192.32,ORANGE CO,9.418299846,309.18626568,29.11997291,112.29627272382719,112.29627272382719,0.77,Unknown,MY2023-24,PALISADES,291,25162.22582922796
SM01-086-2,0.02,SAN CLEMENTE,NA,NA,0.0138,0.0138,1192.32,NA,NA,NA,NA,NA,1192.32,SAN CLEMENTE,90.58170015,309.18626568,280.065054,1080.02372722848,1080.02372722848,0.77,Unknown,MY2023-24,PALISADES,291,242000.91656008552
DP01-12022-1,0.055382,DANA POINT,NA,0,0.03821358,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,9.2397028,9.148067205,0,0,0,Unknown,MY2023-24,DANAPOINT,302,0
DP01-12022-2,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,10.1813334,10.18129204,0,0,0,Unknown,MY2023-24,DANAPOINT,302,0
I01-11015-2,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,9.814813201,245.37795985,24.11137886,0,0,0.385,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11015-2,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,90.18518695,245.37795985,229.2178401,0,0,0.385,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11015-3,9.06e-4,LAGUNA BEACH,NA,0,6.251399999999999e-4,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,8.740248724,243.5058443,21.28293124,0,0,0.385,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11015-3,9.06e-4,LAGUNA BEACH,NA,0,6.251399999999999e-4,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,91.25975128,243.5058443,222.2219382,0,0,0.385,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11023-3,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,2.021964214,36.18156164,0.732428491,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11023-3,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,97.97803498,36.18156164,36.719240310000004,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11023-4,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,99.99999471,6.44034236,6.447827182,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11023-5,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,8.451122386,12.44670623,1.053108911,0,0,0.385,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11023-5,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,91.54887409,12.44670623,11.80280145,0,0,0.385,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11059-2,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,9.28778099,9.298575541,0,0,0.385,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11059-3,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,9.2877892,9.287752741,0,0,0.385,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11065-1,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,36.65571358,36.65556731,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11077-1,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,92.37171423,118.05411389,109.1753484,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11077-1,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,7.628285715,118.05411389,9.327939735,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11077-2,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,95.28316578,190.92282364,181.9165809,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11077-2,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,4.716834219,190.92282364,9.005476956,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11093-1,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,15.10734659,87.63278849,13.25437584,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11093-1,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,84.89265355,87.63278849,77.05740772,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11093-2,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,1.070402039,296.78090067,3.180440929,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11093-2,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,98.92959796,296.78090067,304.1164046,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11343-1,0,LAGUNA WOODS,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA WOODS,100,33.3408069,77.39360002,0,0,1,Yes,MY2023-24,ELTORO,294,0
I01-11487-1,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ALISO VIEJO,9.42798961,5606.22157779,543.7338457,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11487-1,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,28.71852666,5606.22157779,1611.895459,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11487-1,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA WOODS,4.108913651,5606.22157779,534.7197383,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11487-1,0,LAGUNA BEACH,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,56.5439454,5606.22157779,3280.467663,0,0,0,Unknown,MY2023-24,LAGUNABEACH,288,0
I01-11503-3,0,ALISO VIEJO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,ALISO VIEJO,100,90.98036764,93.59328718,0,0,0.5,Yes,MY2023-24,LAGUNABEACH,288,0
J01-10006-1,0,LAKE FOREST,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,LAKE FOREST,100,23.20308578,74.91051418,0,0,0.25,Yes,MY2023-24,ELTORO,294,0
J01-10012-3,0,MISSION VIEJO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,19.22071006,31.14614857,5.986544433,0,0,0.77,Unknown,MY2023-24,TRABUCO,279,0
J01-10012-3,0,MISSION VIEJO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,60.69089784,31.14614857,32.12662443,0,0,0.77,Unknown,MY2023-24,TRABUCO,279,0
J01-10012-3,0,MISSION VIEJO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,RANCHO SANTA MARGARITA,20.08839263,31.14614857,6.25676584,0,0,0.77,Unknown,MY2023-24,TRABUCO,279,0
J01-9033-1,0.006837,LAKE FOREST,NA,0,0.00471753,0,0,NA,NA,NA,NA,NA,0,LAKE FOREST,2.750781729,41.10421176,3.650391863,0,0,0.385,Yes,MY2023-24,TRABUCO,279,0
J01-9033-1,0.006837,LAKE FOREST,NA,0,0.00471753,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,97.24922177,41.10421176,67.9375126,0,0,0.385,Yes,MY2023-24,TRABUCO,279,0
J01-9046-2,0.094019,LAKE FOREST,NA,0.006209999999999999,0.06487311,0.006209999999999999,536.544,0,NA,0,NA,NA,0,LAKE FOREST,99.38641043,46.36377902,148.7657188,0,0,0.375,Unknown,MY2023-24,ELTORO,294,0
J01-9046-2,0.094019,LAKE FOREST,NA,0.006209999999999999,0.06487311,0.006209999999999999,536.544,0,NA,0,NA,NA,0,MISSION VIEJO,0.613590663,46.36377902,0.284485412,0,0,0.375,Unknown,MY2023-24,ELTORO,294,0
J01-9082-3,0.005053,ALISO VIEJO,NA,0,0.00348657,0,0,0,NA,0,NA,NA,0,ALISO VIEJO,97.84740395,124.66076066,125.4804575,0,0,0.77,Unknown,MY2023-24,SULPHURCREEK,287,0
J01-9082-3,0.005053,ALISO VIEJO,NA,0,0.00348657,0,0,0,NA,0,NA,NA,0,ORANGE CO,2.152595119,124.66076066,2.683453208,0,0,0.77,Unknown,MY2023-24,SULPHURCREEK,287,0
J01-9275-1,0.002727,LAKE FOREST,NA,0,0.0018816299999999998,0,0,NA,NA,NA,NA,NA,0,LAKE FOREST,99.64416058,27.09901317,87.17708866,0,0,0.385,Unknown,MY2023-24,ELTORO,294,0
J01-9275-1,0.002727,LAKE FOREST,NA,0,0.0018816299999999998,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,0.355841536,27.09901317,0.096430085,0,0,0.385,Unknown,MY2023-24,ELTORO,294,0
J01-9275-2,0.001661,LAKE FOREST,NA,0,0.0011460899999999998,0,0,NA,NA,NA,NA,NA,0,LAKE FOREST,95.02628824,42.7322098,131.0980254,0,0,0,Unknown,MY2023-24,ELTORO,294,0
J01-9275-2,0.001661,LAKE FOREST,NA,0,0.0011460899999999998,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,4.973711762,42.7322098,2.125388846,0,0,0,Unknown,MY2023-24,ELTORO,294,0
J01-9364-3 (J01P21),1.836666,ORANGE CO,NA,NA,1.2672995399999998,1.2672995399999998,109494.68025599999,NA,0,NA,0,NA,0,ALISO VIEJO,99.79799461,167.87337148,172.3457747,0,0,1,Yes,MY2023-24,SULPHURCREEK,287,0
J01-9364-3 (J01P21),1.836666,ORANGE CO,NA,NA,1.2672995399999998,1.2672995399999998,109494.68025599999,NA,0,NA,0,NA,0,LAGUNA NIGUEL,0.20163074,167.87337148,0.338490288,0,0,1,Yes,MY2023-24,SULPHURCREEK,287,0
J01-9364-3 (J01P21),1.836666,ORANGE CO,NA,NA,1.2672995399999998,1.2672995399999998,109494.68025599999,NA,0,NA,0,NA,0,ORANGE CO,3.74759e-4,167.87337148,6.29123e-4,0,0,1,Yes,MY2023-24,SULPHURCREEK,287,0
J01-9364-4,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,ALISO VIEJO,98.79141639,42.33257611,43.02203244,0,0,0.77,Unknown,MY2023-24,SULPHURCREEK,287,0
J01-9364-4,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,1.208582942,42.33257611,0.511626536,0,0,0.77,Unknown,MY2023-24,SULPHURCREEK,287,0
J01-9377-2 (J01TBN8),4.2e-5,LAKE FOREST,NA,0,2.8979999999999997e-5,0,0,NA,NA,NA,NA,NA,0,LAKE FOREST,67.39420978,98.41839547,214.1390631,0,0,0,Unknown,MY2023-24,ELTORO,294,0
J01-9377-2 (J01TBN8),4.2e-5,LAKE FOREST,NA,0,2.8979999999999997e-5,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,32.60579025,98.41839547,32.09027528,0,0,0,Unknown,MY2023-24,ELTORO,294,0
J05-9255-1 (J05P01),0,LAGUNA HILLS,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA HILLS,100,70.04513345,85.17570945,0,0,0.77,Yes,MY2023-24,SULPHURCREEK,287,0
J05-9271-6,0,LAGUNA HILLS,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA HILLS,100,19.45142187,19.45134368,0,0,0.385,Unknown,MY2023-24,SULPHURCREEK,287,0
J05-9800-2,0,LAGUNA HILLS,NA,NA,0,0,0,NA,0,NA,0,NA,0,LAGUNA HILLS,100.0000004,25.47292658,30.97537965,0,0,0.75,Yes,MY2023-24,ELTORO,294,0
J07-9110-3,0.010077,MISSION VIEJO,NA,NA,0.006953129999999999,0.006953129999999999,600.7504319999999,0,NA,0,NA,NA,0,MISSION VIEJO,100,61.67998508,61.68033046,0,0,0.885,Yes,MY2023-24,ELTORO,294,0
K01-12156-3,0,LAGUNA NIGUEL,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,100,130.12073959,130.1230336,0,0,0.77,Unknown,MY2023-24,SULPHURCREEK,287,0
L01-303-4,0.018628,ORANGE CO,NA,0,0.012853319999999998,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,99.84362096,76.30511429,76.18548369,0,0,0.885,Unknown,MY2023-24,TRABUCO,279,0
L01-303-4,0.018628,ORANGE CO,NA,0,0.012853319999999998,0,0,NA,NA,NA,NA,NA,0,RANCHO SANTA MARGARITA,0.156379044,76.30511429,0.11932473,0,0,0.885,Unknown,MY2023-24,TRABUCO,279,0
L01-391-1,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,29.95853952,50.91641536,0,0,0.75,Yes,MY2023-24,TRABUCO,279,0
L01-399-1,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,205.37862143,205.3777997,0,0,0.77,Unknown,MY2023-24,TRABUCO,279,0
L01-414-2,0,ORANGE CO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,6.92037064,11.7616036,0,0,0.77,Unknown,MY2023-24,TRABUCO,279,0
L01-517-1,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,91.33564488,163.63320429,254.0088905,0,0,0.385,Unknown,MY2023-24,PALISADES,291,0
L01-517-1,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,8.664355227,163.63320429,14.17778477,0,0,0.385,Unknown,MY2023-24,PALISADES,291,0
L01-517-2,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,90.52370776,165.141113,149.4912581,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
L01-517-2,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,9.476292237,165.141113,15.64919162,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
L01-517-7,0.001777,ORANGE CO,NA,0,0.0012261299999999998,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,141.90900182,241.1832418,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
L01-517-8,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,84.27658391,523.90047322,441.5236531,0,0,0.385,Unknown,MY2023-24,PALISADES,291,0
L01-517-8,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,15.72341609,523.90047322,82.37472129,0,0,0.385,Unknown,MY2023-24,PALISADES,291,0
L01-556-1,0.013841,SAN JUAN CAPISTRANO,NA,0,0.00955029,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,96.73680063,96.73695538,0,0,0,Unknown,MY2023-24,PALISADES,291,0
L01-601-1,0,SAN JUAN CAPISTRANO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,10.8002002,10.80021747,0,0,0.5,Unknown,MY2023-24,DANAPOINT,302,0
L01-618-3,0,SAN JUAN CAPISTRANO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,6.92800257,6.928013648,0,0,0.77,Unknown,MY2023-24,PALISADES,291,0
L01-618-4,0,SAN JUAN CAPISTRANO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,108.67944992,108.6796238,0,0,0.77,Yes,MY2023-24,PALISADES,291,0
L01-724-2,0,SAN JUAN CAPISTRANO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,99.99999984,16.19787546,16.19790134,0,0,0.77,Unknown,MY2023-24,DANAPOINT,302,0
L01-726-2,0,DANA POINT,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,2.51489735,2.515105319,0,0,0.5,Unknown,MY2023-24,DANAPOINT,302,0
L01-726-3,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,11.88573163,11.88575064,0,0,0.5,Unknown,MY2023-24,DANAPOINT,302,0
L01-726-6,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,90.70659762,6.21310567,5.636162795,0,0,0.5,Unknown,MY2023-24,DANAPOINT,302,0
L01-726-6,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,9.293403178,6.21310567,0.577409883,0,0,0.5,Unknown,MY2023-24,DANAPOINT,302,0
L01-726-7,0,DANA POINT,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,5.74416805,5.744177238,0,0,1,Unknown,MY2023-24,DANAPOINT,302,0
L01-726-8,4.43e-4,SAN JUAN CAPISTRANO,NA,0,3.0566999999999997e-4,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,32.32890123,32.32895295,0,0,0.5,Unknown,MY2023-24,DANAPOINT,302,0
L01-726-9,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,89.27240799,89.2725508,0,0,0.5,Unknown,MY2023-24,DANAPOINT,302,0
L01-727-2,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,0.72723724,0.727297383,0,0,0,Unknown,MY2023-24,DANAPOINT,302,0
L01-727-3,0.006964,DANA POINT,NA,0,0.004805159999999999,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,4.74021882,4.740610804,0,0,0.25,Unknown,MY2023-24,DANAPOINT,302,0
L01-728-6,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,4.46590424,4.466273545,0,0,0,Unknown,MY2023-24,DANAPOINT,302,0
L01-728-8d,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,45.14058185,45.07418321,0,0,0.385,Unknown,MY2023-24,DANAPOINT,302,0
L01-728-9,0,DANA POINT,NA,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,42.81511441,42.81494981,0,0,0,Unknown,MY2023-24,DANAPOINT,302,0
L01-733-4,0,ORANGE CO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,50.68731652,86.14627093,0,0,0.385,Unknown,MY2023-24,TRABUCO,279,0
L01-733-5,0,ORANGE CO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,50.68736136,50.68715888,0,0,0.885,Unknown,MY2023-24,TRABUCO,279,0
L01-748-1,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,99.91794386,99.9181037,0,0,0.5,Unknown,MY2023-24,PALISADES,291,0
L01-748-2,0,SAN JUAN CAPISTRANO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,119.09274091,119.092264,0,0,0.885,Yes,MY2023-24,PALISADES,291,0
L01-749-3,0,SAN JUAN CAPISTRANO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,41.93011742,41.9301845,0,0,0.385,Unknown,MY2023-24,PALISADES,291,0
L01-766-5,0,SAN JUAN CAPISTRANO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,63.97582891,63.97593125,0,0,1,Unknown,MY2023-24,PALISADES,291,0
L01-766-8,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,56.73316038,56.73293186,0,0,0.5,Unknown,MY2023-24,PALISADES,291,0
L02-344-1,0,ORANGE CO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,99.37899245,178.3182714,301.1810326,0,0,0.385,Unknown,MY2023-24,ELTORO,294,0
L02-344-1,0,ORANGE CO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,RANCHO SANTA MARGARITA,0.621007707,178.3182714,1.107371133,0,0,0.385,Unknown,MY2023-24,ELTORO,294,0
L02-374-2 (MVL02P20),0.008624,ORANGE CO,NA,0,0.00595056,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,100,84.33765496,84.33812721,0,0,0.77,Unknown,MY2023-24,SULPHURCREEK,287,0
L02-401-1,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,97.18078684,199.48492042,193.8621008,0,0,1,Yes,MY2023-24,SULPHURCREEK,287,0
L02-401-1,0,ORANGE CO,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,2.819212227,199.48492042,9.558176043,0,0,1,Yes,MY2023-24,SULPHURCREEK,287,0
L02-502-5,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,12.86706665,12.86701707,0,0,0.77,Unknown,MY2023-24,SULPHURCREEK,287,0
L02-541-2,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,7.06807992,7.068091224,0,0,0.5,Unknown,MY2023-24,PALISADES,291,0
L02-541-7,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,24.77553865,24.77557829,0,0,0.5,Unknown,MY2023-24,PALISADES,291,0
L02-571-1,0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,99.9999999,36.03365204,36.03370964,0,0,0.5,Unknown,MY2023-24,PALISADES,291,0
L02-622-1 (L02P28),0.014251,RANCHO SANTA MARGARITA,NA,0,0.009833189999999999,0,0,NA,NA,NA,NA,NA,0,RANCHO SANTA MARGARITA,100,256.93195174,256.9321663,0,0,0.77,Unknown,MY2023-24,TRABUCO,279,0
L03-455-3 (L03P37),0,SAN JUAN CAPISTRANO,NA,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,4.200759936,72.14698507,3.030775074,0,0,0,Unknown,MY2023-24,SULPHURCREEK,287,0
