"","AvgDischarge","FacilityID","FlowCondition","ObsRecordDate","PersistentFlow","FlowConnectivity","Priority","PrioritizationScore2022","FloatDischargeCFS","VolumeDischargeCFS","PointY","PointX","SWN_median2021","SWN_avg2021","SWN_sd2021","SWN_median2022","SWN_avg2022","SWN_sd2022","SWN_median2023","SWN_avg2023","SWN_sd2023","Juris in Trib","Acres","AREA","PERCENTAGE","area_acres","Juris Discharge Point"
"331",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-08-11,"Yes","Undetermined","Priority",49,0.111628,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"332",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-08-11,"Yes","Undetermined","Priority",49,0.111628,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"333",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-08-02,"Yes","Undetermined","Priority",49,0.118421,0.029,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"334",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-08-02,"Yes","Undetermined","Priority",49,0.118421,0.029,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"335",0.101998,"J01-9007-1 (J02P05)","Flowing",2023-09-06,"Yes","Direct Connection","Priority",49,0.097959,0.019,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"336",0.101998,"J01-9007-1 (J02P05)","Flowing",2023-09-06,"Yes","Direct Connection","Priority",49,0.097959,0.019,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"337",0.101998,"J01-9007-1 (J02P05)","Flowing",2022-07-13,"Yes","Unsafe to Access","Priority",49,0.07,0.008,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"338",0.101998,"J01-9007-1 (J02P05)","Flowing",2022-07-13,"Yes","Unsafe to Access","Priority",49,0.07,0.008,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"339",0.101998,"J01-9007-1 (J02P05)","Flowing",2022-07-13,"Yes","Unsafe to Access","Priority",49,0.07,0.022,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"340",0.101998,"J01-9007-1 (J02P05)","Flowing",2022-07-13,"Yes","Unsafe to Access","Priority",49,0.07,0.022,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"341",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-07-19,"Yes","Undetermined","Priority",49,0.14,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"342",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-07-19,"Yes","Undetermined","Priority",49,0.14,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"343",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-05-26,"Yes","Undetermined","Priority",49,0.042,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"344",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-05-26,"Yes","Undetermined","Priority",49,0.042,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"345",0.101998,"J01-9007-1 (J02P05)","Flowing",2022-06-23,"Yes","Undetermined","Priority",49,0.054,0.025,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"346",0.101998,"J01-9007-1 (J02P05)","Flowing",2022-06-23,"Yes","Undetermined","Priority",49,0.054,0.025,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"347",0.101998,"J01-9007-1 (J02P05)","Flowing",2023-06-21,"Yes","Undetermined","Priority",49,0.018261,0.003,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"348",0.101998,"J01-9007-1 (J02P05)","Flowing",2023-06-21,"Yes","Undetermined","Priority",49,0.018261,0.003,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"349",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-08-17,"Yes","Undetermined","Priority",49,0.083607,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"350",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-08-17,"Yes","Undetermined","Priority",49,0.083607,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"351",0.101998,"J01-9007-1 (J02P05)","Flowing",2023-04-27,"Yes",NA,"Priority",49,0.012925,0.007,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"352",0.101998,"J01-9007-1 (J02P05)","Flowing",2023-04-27,"Yes",NA,"Priority",49,0.012925,0.007,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"353",0.101998,"J01-9007-1 (J02P05)","Flowing",2022-09-08,"Yes","Undetermined","Priority",49,0.079481,0.053,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"354",0.101998,"J01-9007-1 (J02P05)","Flowing",2022-09-08,"Yes","Undetermined","Priority",49,0.079481,0.053,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"355",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-07-15,"Yes","Undetermined","Priority",49,0.083333,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"356",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-07-15,"Yes","Undetermined","Priority",49,0.083333,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"357",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-09-07,"Yes","Undetermined","Priority",49,0.08,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ALISO VIEJO",147.0895875,142.9832949,98.19424307,145.61257767,"ALISO VIEJO"
"358",0.101998,"J01-9007-1 (J02P05)","Flowing",2021-09-07,"Yes","Undetermined","Priority",49,0.08,NA,33.55864514,-117.73782664,0.026,0.0287329986853113,0.0247416617465391,0.034,0.0363966480446927,0.01726704303632,NA,NA,NA,"ORANGE CO",2.629421282,2.629412085,1.805757306,145.61257767,"ALISO VIEJO"
"359",0.018688,"J01-9144-1 (J01P23)","Flowing",2023-04-26,"Yes",NA,"Priority",52,NA,0,33.554894,-117.71895089,0.007,0.0111505310457516,0.0163116649784866,0.005,0.00862011173184358,0.0230317523371059,0.006,0.0268546511627907,0.238118494339817,"ALISO VIEJO",180.4972394,175.458307,100,175.4581519,"LAGUNA NIGUEL"
"360",0.018688,"J01-9144-1 (J01P23)","Flowing",2023-07-26,"Yes","Direct Connection","Priority",52,NA,0.006,33.554894,-117.71895089,0.007,0.0111505310457516,0.0163116649784866,0.005,0.00862011173184358,0.0230317523371059,0.006,0.0268546511627907,0.238118494339817,"ALISO VIEJO",180.4972394,175.458307,100,175.4581519,"LAGUNA NIGUEL"
"361",0.018688,"J01-9144-1 (J01P23)","Flowing",2021-05-05,"Yes","Direct Connection","Priority",52,0.006656,0.003,33.554894,-117.71895089,0.007,0.0111505310457516,0.0163116649784866,0.005,0.00862011173184358,0.0230317523371059,0.006,0.0268546511627907,0.238118494339817,"ALISO VIEJO",180.4972394,175.458307,100,175.4581519,"LAGUNA NIGUEL"
"362",0.018688,"J01-9144-1 (J01P23)","Flowing",2021-05-05,"Yes","Direct Connection","Priority",52,0.006656,0.003,33.554894,-117.71895089,0.007,0.0111505310457516,0.0163116649784866,0.005,0.00862011173184358,0.0230317523371059,0.006,0.0268546511627907,0.238118494339817,"ALISO VIEJO",180.4972394,175.458307,100,175.4581519,"LAGUNA NIGUEL"
"363",0.018688,"J01-9144-1 (J01P23)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",52,0.000563,0,33.554894,-117.71895089,0.007,0.0111505310457516,0.0163116649784866,0.005,0.00862011173184358,0.0230317523371059,0.006,0.0268546511627907,0.238118494339817,"ALISO VIEJO",180.4972394,175.458307,100,175.4581519,"LAGUNA NIGUEL"
"364",0.018688,"J01-9144-1 (J01P23)","Flowing",2022-07-13,"Yes","Direct Connection","Priority",52,0.000563,0,33.554894,-117.71895089,0.007,0.0111505310457516,0.0163116649784866,0.005,0.00862011173184358,0.0230317523371059,0.006,0.0268546511627907,0.238118494339817,"ALISO VIEJO",180.4972394,175.458307,100,175.4581519,"LAGUNA NIGUEL"
"365",0.018688,"J01-9144-1 (J01P23)","Flowing",2022-06-28,"Yes","Direct Connection","Priority",52,0.00057,0.001,33.554894,-117.71895089,0.007,0.0111505310457516,0.0163116649784866,0.005,0.00862011173184358,0.0230317523371059,0.006,0.0268546511627907,0.238118494339817,"ALISO VIEJO",180.4972394,175.458307,100,175.4581519,"LAGUNA NIGUEL"
"366",0.018688,"J01-9144-1 (J01P23)","Flowing",2021-08-10,"Yes","Direct Connection","Priority",52,0.07875,0.013,33.554894,-117.71895089,0.007,0.0111505310457516,0.0163116649784866,0.005,0.00862011173184358,0.0230317523371059,0.006,0.0268546511627907,0.238118494339817,"ALISO VIEJO",180.4972394,175.458307,100,175.4581519,"LAGUNA NIGUEL"
"367",0.003827,"J01-9144-4 (J01P26)","Flowing",2023-09-26,"Unknown","Direct Connection","Not A Priority",NA,NA,0,33.5591058,-117.7186966,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",199.0499998,193.493131,100,193.49295991,"ALISO VIEJO"
"368",0.003827,"J01-9144-4 (J01P26)","Flowing",2021-05-05,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,0.001406,NA,33.5591058,-117.7186966,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",199.0499998,193.493131,100,193.49295991,"ALISO VIEJO"
"369",0.003827,"J01-9144-4 (J01P26)","Pooled or Ponded",2022-08-31,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.5591058,-117.7186966,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",199.0499998,193.493131,100,193.49295991,"ALISO VIEJO"
"370",0.003827,"J01-9144-4 (J01P26)","Pooled or Ponded",2023-07-26,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.5591058,-117.7186966,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",199.0499998,193.493131,100,193.49295991,"ALISO VIEJO"
"371",0.003827,"J01-9144-4 (J01P26)","Dry",2023-04-26,"Unknown",NA,"Not A Priority",NA,NA,NA,33.5591058,-117.7186966,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",199.0499998,193.493131,100,193.49295991,"ALISO VIEJO"
"372",0.003827,"J01-9144-4 (J01P26)","Pooled or Ponded",2022-07-13,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.5591058,-117.7186966,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",199.0499998,193.493131,100,193.49295991,"ALISO VIEJO"
"373",0.003827,"J01-9144-4 (J01P26)","Pooled or Ponded",2022-07-13,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,0,33.5591058,-117.7186966,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",199.0499998,193.493131,100,193.49295991,"ALISO VIEJO"
"374",0.003827,"J01-9144-4 (J01P26)","Flowing",2021-08-10,"Unknown","Direct Connection","Not A Priority",NA,0.0056,NA,33.5591058,-117.7186966,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",199.0499998,193.493131,100,193.49295991,"ALISO VIEJO"
"375",0,"J01-9364-4","Other - See Comments",2023-08-28,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.54433919,-117.72724114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",43.02203244,41.82098851,98.79141639,42.33257611,"ORANGE CO"
"376",0,"J01-9364-4","Other - See Comments",2023-08-28,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.54433919,-117.72724114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.511626536,0.511624746,1.208582942,42.33257611,"ORANGE CO"
"377",0,"J01-9364-4","Dry",2022-06-28,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.54433919,-117.72724114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",43.02203244,41.82098851,98.79141639,42.33257611,"ORANGE CO"
"378",0,"J01-9364-4","Dry",2022-06-28,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.54433919,-117.72724114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.511626536,0.511624746,1.208582942,42.33257611,"ORANGE CO"
"379",0,"J01-9364-4","Pooled or Ponded",2023-06-29,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.54433919,-117.72724114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",43.02203244,41.82098851,98.79141639,42.33257611,"ORANGE CO"
"380",0,"J01-9364-4","Pooled or Ponded",2023-06-29,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.54433919,-117.72724114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.511626536,0.511624746,1.208582942,42.33257611,"ORANGE CO"
"381",0,"J01-9364-4","Dry",2022-08-29,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.54433919,-117.72724114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",43.02203244,41.82098851,98.79141639,42.33257611,"ORANGE CO"
"382",0,"J01-9364-4","Dry",2022-08-29,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.54433919,-117.72724114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.511626536,0.511624746,1.208582942,42.33257611,"ORANGE CO"
"383",0,"J01-9364-4","Dry",2021-07-28,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.54433919,-117.72724114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",43.02203244,41.82098851,98.79141639,42.33257611,"ORANGE CO"
"384",0,"J01-9364-4","Dry",2021-07-28,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.54433919,-117.72724114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.511626536,0.511624746,1.208582942,42.33257611,"ORANGE CO"
"385",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2022-07-08,"Yes","Direct Connection","Not A Priority",NA,NA,0,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",172.3457747,167.5344063,99.79799461,167.87337148,"ORANGE CO"
"386",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2022-07-08,"Yes","Direct Connection","Not A Priority",NA,NA,0,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",0.338490288,0.33848462,0.20163074,167.87337148,"ORANGE CO"
"387",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2022-07-08,"Yes","Direct Connection","Not A Priority",NA,NA,0,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.000629123,0.00062912,0.000374759,167.87337148,"ORANGE CO"
"388",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2021-07-28,"Yes",NA,"Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",172.3457747,167.5344063,99.79799461,167.87337148,"ORANGE CO"
"389",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2021-07-28,"Yes",NA,"Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",0.338490288,0.33848462,0.20163074,167.87337148,"ORANGE CO"
"390",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2021-07-28,"Yes",NA,"Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.000629123,0.00062912,0.000374759,167.87337148,"ORANGE CO"
"391",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2023-06-29,"Yes",NA,"Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",172.3457747,167.5344063,99.79799461,167.87337148,"ORANGE CO"
"392",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2023-06-29,"Yes",NA,"Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",0.338490288,0.33848462,0.20163074,167.87337148,"ORANGE CO"
"393",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2023-06-29,"Yes",NA,"Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.000629123,0.00062912,0.000374759,167.87337148,"ORANGE CO"
"394",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2022-06-28,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",172.3457747,167.5344063,99.79799461,167.87337148,"ORANGE CO"
"395",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2022-06-28,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",0.338490288,0.33848462,0.20163074,167.87337148,"ORANGE CO"
"396",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2022-06-28,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.000629123,0.00062912,0.000374759,167.87337148,"ORANGE CO"
"397",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2023-08-28,"Yes",NA,"Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",172.3457747,167.5344063,99.79799461,167.87337148,"ORANGE CO"
"398",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2023-08-28,"Yes",NA,"Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",0.338490288,0.33848462,0.20163074,167.87337148,"ORANGE CO"
"399",3.673333,"J01-9364-3 (J01P21)","Pooled or Ponded",2023-08-28,"Yes",NA,"Not A Priority",NA,NA,NA,33.54985427,-117.72129019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE CO",0.000629123,0.00062912,0.000374759,167.87337148,"ORANGE CO"
"400",0.015405,"J01-9066-1 (J01P04)","Flowing",2023-08-17,"Yes","Direct Connection","Priority",41,0.007749,0.002,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"LAKE FOREST",7.543042247,2.336414493,2.845060742,82.12170635,"MISSION VIEJO"
"401",0.015405,"J01-9066-1 (J01P04)","Flowing",2023-08-17,"Yes","Direct Connection","Priority",41,0.007749,0.002,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"MISSION VIEJO",79.7857395,79.78536327,97.15493782,82.12170635,"MISSION VIEJO"
"402",0.015405,"J01-9066-1 (J01P04)","Flowing",2022-07-01,"Yes","Direct Connection","Priority",41,0.000195,0,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"LAKE FOREST",7.543042247,2.336414493,2.845060742,82.12170635,"MISSION VIEJO"
"403",0.015405,"J01-9066-1 (J01P04)","Flowing",2022-07-01,"Yes","Direct Connection","Priority",41,0.000195,0,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"MISSION VIEJO",79.7857395,79.78536327,97.15493782,82.12170635,"MISSION VIEJO"
"404",0.015405,"J01-9066-1 (J01P04)","Flowing",2022-08-09,"Yes","Direct Connection","Priority",41,0.007772,0.007,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"LAKE FOREST",7.543042247,2.336414493,2.845060742,82.12170635,"MISSION VIEJO"
"405",0.015405,"J01-9066-1 (J01P04)","Flowing",2022-08-09,"Yes","Direct Connection","Priority",41,0.007772,0.007,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"MISSION VIEJO",79.7857395,79.78536327,97.15493782,82.12170635,"MISSION VIEJO"
"406",0.015405,"J01-9066-1 (J01P04)","Flowing",2022-06-21,"Yes","Direct Connection","Priority",41,0.003557,0.001,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"LAKE FOREST",7.543042247,2.336414493,2.845060742,82.12170635,"MISSION VIEJO"
"407",0.015405,"J01-9066-1 (J01P04)","Flowing",2022-06-21,"Yes","Direct Connection","Priority",41,0.003557,0.001,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"MISSION VIEJO",79.7857395,79.78536327,97.15493782,82.12170635,"MISSION VIEJO"
"408",0.015405,"J01-9066-1 (J01P04)","Flowing",2023-04-25,"Yes",NA,"Priority",41,0.022536,0.004,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"LAKE FOREST",7.543042247,2.336414493,2.845060742,82.12170635,"MISSION VIEJO"
"409",0.015405,"J01-9066-1 (J01P04)","Flowing",2023-04-25,"Yes",NA,"Priority",41,0.022536,0.004,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"MISSION VIEJO",79.7857395,79.78536327,97.15493782,82.12170635,"MISSION VIEJO"
"410",0.015405,"J01-9066-1 (J01P04)","Flowing",2023-07-05,"Yes","Partial - Significant Distance","Priority",41,0.024375,0.002,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"LAKE FOREST",7.543042247,2.336414493,2.845060742,82.12170635,"MISSION VIEJO"
"411",0.015405,"J01-9066-1 (J01P04)","Flowing",2023-07-05,"Yes","Partial - Significant Distance","Priority",41,0.024375,0.002,33.6093405,-117.69288756,0.005,0.0103465606535852,0.0283081449703336,0.002,1.07836571428571,5.2281375349043,0.005,0.0338720930232558,0.223005325848952,"MISSION VIEJO",79.7857395,79.78536327,97.15493782,82.12170635,"MISSION VIEJO"
